"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FKRP",3.035,7.4325,5.52065045419445,6.57814987405295e-05,0.0210481344152341,1.94815113466694
"TAF1B",2.0125,4.93125,5.50306301654336,6.79369874886972e-05,0.0210481344152341,1.91852479380303
"DHX8",6.67,13.12,5.48894823808757,6.97199472169937e-05,0.0210481344152341,1.89471335393115
"CHERP",8.22125,19.425625,5.4875688981959,6.9896774042718e-05,0.0210481344152341,1.89238476424566
"STX7",-10.485,25.4425,-5.48429846711231,7.03178985906814e-05,0.0210481344152341,1.8868624692588
"POLR2D",11.2975,19.23375,5.47335674654423,7.1746113881764e-05,0.0210481344152341,1.86837472551104
"SRBD1",1.54375,4.211875,5.47102169869013,7.20547917698919e-05,0.0210481344152341,1.86442689302571
"SMURF1",4.1525,9.2825,5.45276604056506,7.45161723616961e-05,0.0214216253594076,1.83353319632064
"DHX57",1.98625,6.218125,5.42976996332669,7.77416396931214e-05,0.0219429033738746,1.79454407431332
"SH3BP5L",4.81375000000001,15.359375,5.41657264208979,7.96579268812324e-05,0.0219429033738746,1.77213162798487
"ISG20L2",4.2425,15.14125,5.41449397969101,7.99641998054069e-05,0.0219429033738746,1.76859908282097
"USP36",5.56125,11.305625,5.40535379090844,8.13255164230089e-05,0.0219833795214495,1.75305808012496
"SRRT",18.30375,47.000625,5.34141627068633,9.15471673232998e-05,0.0241435023701896,1.6439882679499
"MTG2",4.1675,10.86875,5.33639753451504,9.24040222458522e-05,0.0241435023701896,1.63540056003441
"SMG9",5.4,17.2925,5.32504731345242,9.43727091364379e-05,0.0241435023701896,1.61596478938383
"MRPS23",5.71,19.1625,5.31456680697421,9.62292184700037e-05,0.0241435023701896,1.598000991919
"SMG8",1.775,6.35375,5.31087140590689,9.68928249258343e-05,0.0241435023701896,1.59166304625657
"MRPL30",3.61375,11.501875,5.30103125223408,9.86831485359815e-05,0.0241435023701896,1.57477625793664
"CXorf56",3.9925,10.8125,5.30098893839006,9.86909208463166e-05,0.0241435023701896,1.57470361122784
"THG1L",1.66625,4.413125,5.29137314663985,0.000100473755073191,0.0241435023701896,1.55818771272034
"POMZP3",4.24125,7.389375,5.28690003406605,0.000101314459728033,0.0241435023701896,1.55050004582235
"DOT1L",5.82875,12.330625,5.23571640948616,0.00011147059405167,0.0260994728824986,1.46232078233072
"PNO1",6.9325,13.2575,5.23125474334443,0.000112404554405328,0.0260994728824986,1.45461572243226
"OPTN",-11.71375,24.291875,-5.19305725244474,0.00012074029792758,0.0276800953894481,1.38853015653657
"RRP36",13.695,33.6725,5.17693176470424,0.000124449347637272,0.0281737766882329,1.36056690713212
"BARD1",3.10375,5.393125,5.15943669866184,0.000128607253251804,0.0286719224770127,1.3301855989364
"CAD",6.18375,11.819375,5.14860123471409,0.000131254378967714,0.0286719224770127,1.3113467217158
"USP39",10.9675,29.92125,5.14801528949603,0.000131399125702173,0.0286719224770127,1.31032749189289
"MYBBP1A",6.425,13.9275,5.11597436903591,0.000139571422781461,0.0300925956904171,1.25451769709308
"TARS2",4.16,13.58125,5.10427364756431,0.000142685501065651,0.0304020836447059,1.23410007085426
"RBPJ",-13.05125,24.275625,-5.06577437526181,0.000153449440921184,0.0323153816805065,1.16678067821778
"BUD13",3.23875,8.183125,5.05688184033922,0.000156053109853972,0.0324058121178018,1.15120123361432
"EIF4A3",16.81125,47.465625,5.05214908940378,0.00015745742732961,0.0324058121178018,1.14290502441318
"NOL11",7.34375,16.588125,5.03850965181416,0.000161578191935693,0.0328802543162621,1.11897822583572
"TXNL4B",2.515,8.735,5.02363697410927,0.00016619895420322,0.033103393343667,1.09285811308971
"NRBP1",16.27625,54.683125,5.01943476378105,0.000167529148409407,0.033103393343667,1.08547235184176
"NME6",2.40375,8.199375,5.01745970499739,0.000168158146298789,0.033103393343667,1.08200015283665
"LRRC45",5.3575,8.3625,5.00762866025076,0.000171325588491813,0.0333642767008089,1.06470881701353
"TXLNA",7.06250000000001,26.145,5.00019871453301,0.000173760332504048,0.0334784402338385,1.05163168733253
"MPV17L2",4.95249999999999,12.235,4.98416936786593,0.000179135704014215,0.0341508077410678,1.02339291724604
"PELP1",6.84375,22.669375,4.97747782411718,0.000181430293921739,0.0342279588876731,1.0115939185444
"AUP1",25.25375,76.484375,4.93498197102347,0.000196729674800821,0.0365894643846774,0.936518093858984
"DPH2",6.1525,13.615,4.93163916940492,0.000197988377764805,0.0365894643846774,0.930601986044573
"MDC1",5.52,9.3025,4.92389816806318,0.000200935238383293,0.0367589707309073,0.916896074521588
"ERCC3",7.43749999999999,21.73875,4.90981598951213,0.000206412850685392,0.0373834313876313,0.891941844395114
"RHOQ",-13.01125,50.819375,-4.89627725466925,0.000211824611312256,0.0379837181730324,0.86792531875403
"FOXK2",9.55625,19.894375,4.88142400301733,0.000217930712162374,0.038695520862478,0.841548569478597
"DHX34",1.7275,6.52875,4.86750770588399,0.000223816629526837,0.0393547861879665,0.816808877084146
"SCAMP3",13.925,49.6975,4.84730879442687,0.000232653329448995,0.0401173152035198,0.7808544125755
"MALSU1",16.8225,49.00875,4.84477763029217,0.000233785795116349,0.0401173152035198,0.776345079433683
"NIPA2",11.46,27.005,4.84252486633698,0.000234798487746292,0.0401173152035198,0.77233101181837
"URB2",2.28625,3.053125,4.80895457785414,0.000250437594436902,0.0423894885312779,0.712435104954118
"POLR2A",14.4,30.77875,4.79887470723093,0.000255340301549302,0.0428191500125871,0.694421943046039
"IRF3",9.285,35.46875,4.78090400180563,0.000264328094582907,0.0430363285831923,0.662274901319593
"SYMPK",6.03125,23.385625,4.7787282003885,0.000265438221683306,0.0430363285831923,0.658379877104943
"GMNN",15.49625,21.889375,4.77802724142768,0.000265796884824956,0.0430363285831923,0.65712492160419
"IMMT",10.2,43.33625,4.7751332285984,0.000267282978378123,0.0430363285831923,0.651942984320764
"ZNF598",5.705,13.59625,4.76624185046055,0.000271902589120922,0.0430363285831923,0.63601562171446
"PRPF31",8.19000000000001,35.61,4.76540892998109,0.000272339538594684,0.0430363285831923,0.634523071141451
"LGALS3",-97.0587499999999,146.393125,-4.76364144181044,0.000273269161673409,0.0430363285831923,0.631355530031161
"MXI1",-12.1375,18.1725,-4.7567306702304,0.000276935451825793,0.0432377411035943,0.618966813356137
"PRRC2A",32.505,58.51875,4.74502523898404,0.00028326152042053,0.0438474307379164,0.597969017319712
"RIOK3",-9.71625,19.823125,-4.7372512261216,0.000287545054481936,0.0441332922179859,0.584014014016486
"FXR2",7.15625,20.949375,4.72282558523615,0.000295671465946118,0.0449992094096651,0.558098618425659
"TAP2",7.72375,11.828125,4.71771513908696,0.0002986068008955,0.0450672314251534,0.548911537709555
"SSSCA1",10.38875,23.053125,4.70468147806811,0.000306229796366311,0.0455655233736453,0.525466095195468
"RAD51C",9.345,19.2325,4.70348392325057,0.000306940193892371,0.0455655233736453,0.523310828664643
"POMGNT1",12.16125,48.093125,4.68870118159816,0.000315850557953709,0.0462593555821027,0.496691375573482
"U2AF2",23.505,72.095,4.68451666971835,0.000318420866422241,0.0462593555821027,0.489151381897599
"MAP1LC3B",-24.94875,78.940625,-4.67675665734225,0.000323244573626286,0.0462593555821027,0.47516306980652
"DFFA",4.36625000000001,15.706875,4.67126507096395,0.000326703624264657,0.0462593555821027,0.465259400803895
"CLPTM1L",16.595,45.80125,4.66984829603095,0.000327602195242632,0.0462593555821027,0.462703754558926
"PRPF3",6.70624999999999,24.574375,4.66734158661573,0.000329198282756799,0.0462593555821027,0.4581814328857
"NSUN4",1.28375,5.088125,4.66687930170748,0.000329493505057217,0.0462593555821027,0.457347347116777
"OSBPL6",2.77375,4.519375,4.64442245086467,0.000344168049114288,0.0476585908524438,0.41679795904475
"NAB1",5.39875,14.905625,4.64015238343775,0.00034703362015728,0.0476585908524438,0.409080789993299
"ALMS1",1.1175,2.03125,4.63843885033099,0.000348190437870497,0.0476585908524438,0.40598335556844
"ABHD11",6.42375,17.725625,4.63579106401372,0.00034998578672492,0.0476585908524438,0.40119644430307
"WDR3",8.175,11.45125,4.63132910296524,0.000353032834387975,0.0477147586835866,0.393127802297179
"SMCR8",1.97875,5.366875,4.61255538369872,0.000366155407808427,0.0491217821542105,0.359152968558096
"FBXO7",-24.6475,60.9325,-4.58963565435235,0.000382858982666657,0.0507854686028256,0.317618648188478
"MEN1",8.06499999999999,21.82375,4.58788740478484,0.000384164827927067,0.0507854686028256,0.314448006073476
"EIF4A1",144.7875,373.88875,4.58043866223163,0.000389780165200341,0.0511133612071707,0.300934907431731
"DNAJA3",7.08374999999999,19.490625,4.57714548455818,0.000392289614477209,0.0511133612071707,0.294958551561181
"IL13RA2",65.9425,40.65125,4.56366146801958,0.000402739144442525,0.0521000617499898,0.270475106361786
"NUP153",7.70625,13.675625,4.54661369888292,0.000416361333556431,0.0530779884235339,0.23949094471921
"HAUS5",4.19375,7.315625,4.54211455560653,0.0004200347954537,0.0530779884235339,0.231308269652176
"PPM1G",23.8975,65.285,4.54165637648009,0.000420410753706881,0.0530779884235339,0.230474841969998
"GTPBP4",6.53875,17.539375,4.52885218935788,0.000431058272622944,0.0530779884235339,0.207174433896827
"PAK1IP1",6.06125,13.580625,4.52674496976778,0.000432836939773529,0.0530779884235339,0.203338053176168
"PIMREG",17.46,23.0875,4.5266226333662,0.000432940433100805,0.0530779884235339,0.203115313561359
"NBPF9",6.43625,10.930625,4.52405697033819,0.000435116783275585,0.0530779884235339,0.198443587862326
"SMYD5",6.015,14.76875,4.51996248272854,0.000438613284572284,0.0530779884235339,0.190986552059474
"EIF2B5",6.48375,23.856875,4.5177967775711,0.000440474354564662,0.0530779884235339,0.187041530085472
"WRAP53",5.0775,11.24875,4.51474319125516,0.000443112206148915,0.0530779884235339,0.181478265703524
"SAP130",6.3225,15.975,4.51031094891916,0.000446969918222592,0.0530779884235339,0.17340141031481
"COG5",2.7375,10.27625,4.50882380943803,0.00044827200260432,0.0530779884235339,0.170690913691143
"AUH",-2.36125,7.620625,-4.49356367693068,0.000461860475230795,0.0530779884235339,0.142863295242812
"RAD1",3.7125,7.145,4.49303205215585,0.00046234141766148,0.0530779884235339,0.14189338840935
"GNA11",5.6325,23.72375,4.49094145569661,0.000464237700639346,0.0530779884235339,0.138078961891313
"DDX59",2.1225,7.0875,4.48906034426494,0.000465950795364209,0.0530779884235339,0.134646344803515
"HOMEZ",-1.02125,2.453125,-4.4859010696369,0.000468842510055375,0.0530779884235339,0.128880488269702
"RUSC1",10.7525,27.05375,4.48493718829901,0.000469728423626848,0.0530779884235339,0.12712113271305
"CHRFAM7A",0.54625,0.808125,4.48407452624279,0.000470522762976166,0.0530779884235339,0.125546444947232
"MRPS7",10.23625,33.295625,4.4814198453764,0.000472975856973328,0.0530779884235339,0.120700129407648
"LARP6",-35.4275,57.76375,-4.47925541220745,0.000474985646292155,0.0530779884235339,0.116748229386707
"MRPL35",4.9875,17.86875,4.47747497825859,0.000476645443729047,0.0530779884235339,0.113497067239993
"RPRD2",2.48375,9.870625,4.47267515041035,0.000481149778561091,0.0530779884235339,0.104730626549321
"SUPT7L",5.755,19.8275,4.47062068549462,0.000483091096597478,0.0530779884235339,0.100977574575582
"TMEM201",5.03,8.96875,4.47011914482418,0.000483566235430572,0.0530779884235339,0.100061301682656
"COIL",2.58375,8.720625,4.46623790858431,0.000487259415500816,0.0531611763502125,0.0929696896748382
"H2AFX",84.91,92.07625,4.45015628974212,0.00050287299234975,0.0543410714752822,0.0635688780358663
"ACP1",12.57875,58.113125,4.44715218339435,0.000505846115594828,0.0543410714752822,0.0580736357696718
"UPF1",7.6075,23.2,4.44591546179584,0.000507075317725288,0.0543410714752822,0.0558110921038608
"PIGW",2.275,3.49625,4.43677896580371,0.000516251740564935,0.0547196696148606,0.0390911390677386
"AURKB",38.24375,38.854375,4.43413400628945,0.000518939931712791,0.0547196696148606,0.0342491707379873
"FAM13B",-2.3625,10.2275,-4.43037343342439,0.000522786715701821,0.0547196696148606,0.0273636498309413
"MEGF10",-3.655,3.4,-4.42774304654795,0.000525494779854411,0.0547196696148606,0.022546591323902
"TMPO",23.07625,31.284375,4.42501884628547,0.000528314599088587,0.0547196696148606,0.0175569679684715
"KIAA0100",14.65,32.60875,4.42461277781328,0.000528736247727934,0.0547196696148606,0.0168131497964197
"NDUFS6",49.275,128.5825,4.41904956082192,0.000534547797421509,0.05500679067671,0.00662096502118548
"DHX33",3.14375,6.771875,4.41160747317077,0.000542424686379679,0.055501997147019,-0.00701846445900856
"FANCE",3.52875,3.760625,4.40493989171247,0.00054958289507052,0.0559042040895397,-0.0192432860738343
"ODC1",79.5899999999999,71.17875,4.3980392422903,0.000557093370681879,0.0559042040895397,-0.0319002437078177
"E2F3",4.03125,6.629375,4.39798616219545,0.000557151547637224,0.0559042040895397,-0.0319976204782124
"ZW10",2.5725,6.35125,4.39657318117029,0.000558702497940847,0.0559042040895397,-0.0345898755931699
"GEMIN5",3.33125,5.608125,4.38708334029675,0.000569234301665365,0.0566450683377002,-0.0520052097645554
"SCD",-403.48125,375.834375,-4.38143514398699,0.000575599053085159,0.0569654341553296,-0.0623748650532221
"NAIF1",0.888749999999999,3.241875,4.37306531185721,0.000585165136882629,0.0574402606841328,-0.0777471471500046
"PNRC1",-28.4725,44.84125,-4.37170083778991,0.000586740004779668,0.0574402606841328,-0.0802538471402938
"DDX52",2.59125,5.415625,4.35976960479645,0.000600697362263328,0.0576696482599243,-0.102180841911158
"EIF2AK2",4.21625,12.286875,4.35435378139667,0.000607144697044111,0.0576696482599243,-0.112138600015627
"SYTL2",-13.6975,13.71625,-4.35206029474938,0.000609896334135568,0.0576696482599243,-0.116356372010824
"TBC1D22A",-6.11625,12.398125,-4.35204333627704,0.000609916727769708,0.0576696482599243,-0.116387560939716
"FLVCR1",1.68875,2.918125,4.35134003369119,0.000610763109068028,0.0576696482599243,-0.117681054615884
"HNRNPUL1",36.54625,102.530625,4.34972193548439,0.000612714961965224,0.0576696482599243,-0.120657198373925
"ZBED5",5.33,17.2475,4.34926814224818,0.00061326350264393,0.0576696482599243,-0.12149189962506
"ELOA",5.82125,21.836875,4.34459196094135,0.000618945408991876,0.0576696482599243,-0.130094380792166
"SLC37A3",5.415,11.945,4.33630955249146,0.000629141835362846,0.0576696482599243,-0.145336252693042
"SLC26A9",-0.43,0.3775,-4.33417654379147,0.000631795520232165,0.0576696482599243,-0.149262645025899
"B4GALT3",9.9725,21.49625,4.33315329627174,0.000633072612369843,0.0576696482599243,-0.1511463714056
"B3GALNT2",3.915,6.025,4.33141745902802,0.000635245121010682,0.0576696482599243,-0.15434215665923
"CAMK2D",8.9125,17.16375,4.33096567385385,0.000635811809450964,0.0576696482599243,-0.155173969240685
"CD320",15.36625,38.645625,4.33071905565431,0.000636121368857011,0.0576696482599243,-0.155628043186763
"BEND3",0.99125,1.114375,4.32810153916005,0.000639416448049751,0.0576696482599243,-0.160447781506009
"FAM173B",2.74875,5.685625,4.32761497880232,0.000640030881798067,0.0576696482599243,-0.161343777393052
"C19orf47",2.71125,7.850625,4.30386108917103,0.000670774631672017,0.0601405908624352,-0.205113825999867
"DARS2",4.20875,7.956875,4.29055829060354,0.000688648184428829,0.0614389520600519,-0.229649468418708
"CEP41",2.8125,7.55875,4.28024222396311,0.000702843798769804,0.0621498445901049,-0.248687719944055
"SLC19A1",3.025,5.65125,4.2774142630298,0.000706787305929375,0.0621498445901049,-0.253908421548663
"TAMM41",2.655,7.4075,4.27732570797955,0.000706911158166949,0.0621498445901049,-0.254071914970287
"HNRNPL",51.65875,149.771875,4.27089521762225,0.000715964381115132,0.0626416951998848,-0.265946028132798
"ARPC3",-72.545,227.9975,-4.26838876647589,0.000719525155331089,0.0626505773471219,-0.270575294639102
"ARF1",77.2450000000001,257.71875,4.26512001945932,0.000724196112358919,0.0627555779470449,-0.27661333371921
"PDCD11",3.86875,7.645625,4.25459595636478,0.000739446477698115,0.0637719769409074,-0.296059969487565
"WDCP",1.6225,3.52875,4.24001179531671,0.00076112495750903,0.0653304933907396,-0.323025333654876
"COMMD6",-6.1925,24.845,-4.23173384383815,0.000773717618153376,0.0658220229042156,-0.338339203205888
"G3BP1",20.40875,48.720625,4.23040521843284,0.000775758507132423,0.0658220229042156,-0.340797664604358
"HAUS8",5.405,9.31625,4.22910923038553,0.00077775456360787,0.0658220229042156,-0.343195882899214
"RINT1",4.73375,10.211875,4.22165419003652,0.000789339060904275,0.0661916917898578,-0.356994227090405
"NPM3",7.76250000000001,16.21875,4.22159474631265,0.000789432136635707,0.0661916917898578,-0.357104269316094
"RPF1",7.7725,16.77125,4.21726110606401,0.000796247961704493,0.0664555153660372,-0.365127525582776
"CTDNEP1",24.2387499999999,98.791875,4.21354491296873,0.000802140563049453,0.066640218978847,-0.372008932972872
"STXBP6",-8.10375,8.608125,-4.20786870413007,0.000811227207951579,0.0670873788274477,-0.382522052008636
"RDH13",2.1125,5.0425,4.20359554087465,0.000818137149081071,0.0673512813954876,-0.390438346894697
"NT5C3A",4.50375,11.371875,4.19311847227203,0.000835334716270569,0.068455868988128,-0.409854277963147
"ABT1",2.495,9.44,4.19073452866808,0.000839299137532003,0.0684709309902798,-0.414273448677895
"BUD31",24.16875,74.613125,4.18467251110208,0.000849466860024219,0.0687501416652171,-0.42551287997478
"HTRA1",-144.055,146.54375,-4.18417096017279,0.000850313717244141,0.0687501416652171,-0.426442929205173
"TRIM26",6.72375,16.346875,4.179118738496,0.00085889251026569,0.0690251458202478,-0.435812657117618
"TMEM182",0.52125,1.794375,4.1776882845251,0.000861337471999116,0.0690251458202478,-0.438465924054773
"ARL4A",6.13874999999999,12.660625,4.16597565012616,0.000881626170085998,0.0703397866362446,-0.460197305651302
"FZD1",3.01125,5.365625,4.15637115674516,0.000898626813858643,0.0711191217594794,-0.478025570395908
"GGA3",6.3275,14.99,4.15602379046005,0.000899247909166848,0.0711191217594794,-0.47867050491714
"NUP85",8.75,22.33875,4.15261802380279,0.000905360717463177,0.071291251973807,-0.48499430084522
"NFIL3",-10.9275,15.1825,-4.14722231588072,0.00091513209316407,0.0717487330705388,-0.495014887013332
"CAPG",-154.12125,147.626875,-4.13853898658463,0.000931083699070346,0.0725266946782219,-0.511145864564096
"EI24",13.7325,45.66375,4.13691885218399,0.000934091208507369,0.0725266946782219,-0.514156233421003
"ZFYVE1",-3.43125,8.986875,-4.13532026041842,0.000937068442090658,0.0725266946782219,-0.517126774237481
"NONO",62.9537499999999,166.980625,4.13306533333151,0.000941284508160428,0.0725429945842277,-0.521317270197738
"LMTK2",1.87,3.7325,4.13017318259214,0.000946720339878041,0.0726527630319119,-0.526692541761583
"GSR",9.075,24.3275,4.12744569906564,0.000951876015734327,0.072740196290989,-0.53176235862895
"PARL",5.65375,31.943125,4.12240043326435,0.000961488533574124,0.0731660083056787,-0.541141949451069
"STK38L",-1.6225,8.11375,-4.12029564221898,0.000965527910389112,0.0731660083056787,-0.545055515338118
"PDE6G",-1.3025,1.2825,-4.11161329627757,0.000982374281885179,0.0741324192467603,-0.561202681282402
"KRI1",5.53,15.1225,4.10636983546635,0.00099269304248238,0.0746002642838107,-0.570957060932176
"ZKSCAN5",2.47375,7.274375,4.10286870798301,0.000999644480425677,0.0748122363016093,-0.577471331047677
"MED17",3.85875,6.431875,4.09840990349603,0.00100856927325371,0.0751504271910593,-0.585768791416335
"PFAS",4.76375,7.794375,4.09647755444444,0.00101246227345914,0.0751504271910593,-0.58936518652231
"SUMO3",20.35375,67.738125,4.09059850211001,0.00102440093954377,0.0753405018366056,-0.600308681181767
"PUS7",2.765,6.0175,4.08979940250143,0.00102603472192816,0.0753405018366056,-0.601796350998017
"ARNTL",-3.8625,6.96125,-4.0877756630727,0.00103018420542701,0.0753405018366056,-0.605564119267633
"SNRPG",33.2175,103.36625,4.08705656031632,0.00103166277154647,0.0753405018366056,-0.606903005823508
"AK9",-1,2.39375,-4.08374877814638,0.00103849189393776,0.0755346453458105,-0.613062197746068
"UGCG",-11.95375,17.999375,-4.07852620857842,0.00104936813533791,0.0756434014221246,-0.622788388083878
"CADPS2",1.8925,3.31125,4.0780547004915,0.00105035576762678,0.0756434014221246,-0.62366659187555
"RRBP1",-7.50874999999999,34.195625,-4.07702442833922,0.0010525170978066,0.0756434014221246,-0.62558557272943
"CBFB",13.52375,28.385625,4.07474329381343,0.00105731865616978,0.0756881351062882,-0.629834674432658
"RHBDL2",-1.63375,2.648125,-4.05009956507454,0.00111063627724759,0.0791918646347679,-0.675762229385536
"NDRG1",-366.95,339.35875,-4.03979243137742,0.0011337409265654,0.0799618494185733,-0.694983648478979
"NDUFAF4",2.44125,6.191875,4.03968860851825,0.00113397613066048,0.0799618494185733,-0.695177300699766
"TCEAL3",-14.0425,41.7175,-4.03937789847184,0.00113468032138332,0.0799618494185733,-0.695756846864744
"MARS2",1.36,3.065,4.03615180429552,0.00114201827701692,0.0801670271901298,-0.701774641965327
"UTP15",1.645,3.7975,4.03103538471957,0.00115375509986877,0.0806448125362497,-0.711319980082985
"ABCA1",-14.04125,13.219375,-4.02931453618812,0.0011577301783129,0.0806448125362497,-0.714530834488238
"C2orf48",0.67875,0.566875,4.02600502708944,0.00116541421670405,0.0807762470613731,-0.720706448781969
"TAF8",2.37125,5.945625,4.02371034130044,0.00117077248710819,0.0807762470613731,-0.724988803565524
"CDK11B",8.1775,25.945,4.02055057149376,0.00117819185693641,0.0807762470613731,-0.730886145851663
"RNASEH1",5.32625,14.550625,4.02038832055368,0.00117857412303287,0.0807762470613731,-0.731188985884612
"SNRNP200",17.49375,42.646875,4.01897157458554,0.00118191736907205,0.0807762470613731,-0.73383340311974
"TRAF7",11.81,26.2475,4.01492298876419,0.00119152454130706,0.0810206977336708,-0.741390978677052
"MTMR12",3.84,8.66,4.0137004023118,0.00119444129506323,0.0810206977336708,-0.743673412826551
"MSH2",6.53875,14.396875,4.00812544531745,0.00120783397745891,0.0816234371856656,-0.754082456644117
"PGM2",5.615,10.16375,4.0021481873966,0.001222362895261,0.0822981947809364,-0.765244833626224
"CFDP1",-11.6625,31.94125,-3.99421342565945,0.0012419249897681,0.0831296931255851,-0.780066264640224
"SPATA7",-3.88875,6.059375,-3.99342219564752,0.00124389303942541,0.0831296931255851,-0.781544426863527
"LIG1",6.25125,10.198125,3.99076492557287,0.00125052578952027,0.0832657079926533,-0.78650897582567
"PROSER3",3.1275,7.1425,3.98214224184016,0.00127229742931178,0.0844050503379696,-0.802621622834591
"NOC2L",13.36625,39.106875,3.97515940391891,0.00129021077797916,0.0852810489050388,-0.815673296150798
"HMBS",5.5925,11.1875,3.97051462269484,0.0013022680241895,0.0857650043130764,-0.824356503932276
"MFSD11",2.02375,10.268125,3.96464958017378,0.00131765669930051,0.0864640597138825,-0.835322754466503
"AKAP1",3.465,8.45,3.9594653691985,0.00133141285668493,0.0870513294130715,-0.845017682860913
"GOLGB1",-4.36125,10.690625,-3.94887775839696,0.00135996194003652,0.088598096028782,-0.86482224499394
"FAM161A",1.645,3.96,3.94657944107905,0.001366240988925,0.0886881381735505,-0.869122183121551
"TPTEP2-CSNK1E",-1.0175,1.47,-3.94087735180401,0.0013819467003817,0.0893872738950463,-0.879791540176631
"ALG8",4.275,20.305,3.93453080158998,0.00139964330243384,0.0902097503572216,-0.891668887583661
"SLC6A6",-12.89375,16.783125,-3.93024362736681,0.00141172767648701,0.0906531988354019,-0.89969343276265
"NRG2",3.425,4.885,3.92741530082354,0.00141975791723757,0.0906531988354019,-0.90498791601452
"POP7",15.7825,37.355,3.92550682127488,0.00142520270630486,0.0906531988354019,-0.90856073580398
"TAF12",4.87125,26.079375,3.92503736515611,0.00142654528563246,0.0906531988354019,-0.909439623509178
"INTS12",5.11375,10.429375,3.92212482351813,0.00143490349888655,0.0908655149242458,-0.914892572902787
"SKA3",5.11875,7.803125,3.9167267634323,0.00145052619984762,0.091532754419294,-0.925000174918233
"RPL7L1",10.70375,36.125625,3.91500406188969,0.00145554819020245,0.091532754419294,-0.928226171386403
"ILF2",41.805,109.1675,3.90987270359909,0.001470611882746,0.0920860112537844,-0.93783626391861
"COG3",-1.735,9.0375,-3.90510438487204,0.00148475166758001,0.0920860112537844,-0.946767667390719
"LCP1",-53.705,57.51875,-3.90447461404597,0.00148662945336574,0.0920860112537844,-0.947947360298882
"LOC107984153",0.45625,0.438125,3.90389722521735,0.00148835316984649,0.0920860112537844,-0.949028948465506
"KIAA1324L",-3.27125,3.580625,-3.90342356918729,0.00148976872052117,0.0920860112537844,-0.949916232794489
"CCNF",6.2075,9.13,3.90098109108731,0.00149708993858607,0.0921865748195591,-0.954491827440012
"TEDC2",2.97375,4.163125,3.897554287347,0.00150742322578519,0.0921865748195591,-0.960911906501953
"PRKD1",1.865,4.72875,3.89534863436627,0.00151411247520655,0.0921865748195591,-0.965044483912587
"DDIAS",3.935,4.62875,3.89460656167923,0.00151636978016821,0.0921865748195591,-0.966434907932944
"MECP2",4.28625,14.251875,3.89445012583376,0.00151684607676156,0.0921865748195591,-0.966728025776568
"CBLL1",2.9725,9.9825,3.89156785173489,0.00152564888566899,0.0924114614326126,-0.972128833109388
"POLR1B",4.2625,5.83875,3.88589399943738,0.00154312925765651,0.0927024693875741,-0.982761693509505
"TPRKB",8.00374999999999,18.966875,3.88176562787518,0.00155597580587882,0.0927024693875741,-0.99049928871085
"EED",2.6975,6.69,3.87721760336292,0.00157025385825759,0.0927024693875741,-0.999024363589417
"SLC5A6",7.23375,10.658125,3.87710760567699,0.00157060082575501,0.0927024693875741,-0.999230561666529
"IER2",14.36875,38.559375,3.87660213041466,0.00157219625462083,0.0927024693875741,-1.0001781164806
"IFRD1",24.21625,30.705625,3.87529958900883,0.00157631503871184,0.0927024693875741,-1.00261989274291
"CAPRIN1",25.54625,84.865625,3.8747164606494,0.00157816250170198,0.0927024693875741,-1.00371306547014
"KIF16B",-1.68375,3.181875,-3.87329400104533,0.00158267834541953,0.0927024693875741,-1.00637977359103
"SLC39A1",11.04125,58.878125,3.87241043432119,0.00158548997682907,0.0927024693875741,-1.00803625822232
"IFITM10",-8.73875,8.799375,-3.87092537393804,0.00159022706120049,0.0927024693875741,-1.01082048742005
"CPSF7",12.77625,35.500625,3.86900091136929,0.00159638712128352,0.0927024693875741,-1.01442867166782
"SNAP47",6.08875,14.603125,3.86663432780063,0.00160399556484603,0.0927024693875741,-1.01886602561065
"SLC4A1AP",2.55625,12.313125,3.8637072233668,0.00161345694220704,0.0927024693875741,-1.02435471441818
"GTPBP10",1.3275,3.71,3.86350722576881,0.0016141054627468,0.0927024693875741,-1.02472974934856
"TRRAP",4.23625,9.649375,3.86270622534844,0.00161670547021071,0.0927024693875741,-1.02623180132407
"ASNS",19.5775,32.38125,3.85877316484335,0.00162953373722647,0.0927024693875741,-1.03360757669562
"TBL3",4.02625,11.031875,3.85521403070758,0.00164123132102557,0.0927024693875741,-1.04028271698762
"INTS1",7.3925,21.985,3.85343407702897,0.00164711327888003,0.0927024693875741,-1.04362122382243
"CHTOP",9.85625,27.514375,3.85332374976281,0.001647478564123,0.0927024693875741,-1.04382815985514
"ATP13A2",5.28125,21.379375,3.85253276087906,0.00165009987457567,0.0927024693875741,-1.04531179889001
"ALYREF",39.19,81.7875,3.85081691334521,0.00165580067753688,0.0927024693875741,-1.04853026804451
"NOL7",9.48750000000002,40.1975,3.85011876756876,0.00165812593622493,0.0927024693875741,-1.049839839026
"ZSCAN25",2.035,4.77125,3.84941652854699,0.00166046816701475,0.0927024693875741,-1.05115710957707
"WDR62",7.1375,10.9275,3.84909878139475,0.00166152907479233,0.0927024693875741,-1.05175315155988
"PROX2",-0.36375,0.491875,-3.84787650511041,0.00166561647162654,0.0927024693875741,-1.05404598412467
"TYW1",3.65125,7.221875,3.84636220826949,0.00167069454804492,0.0927024693875741,-1.05688669961717
