gene_symbol,Con1,Con2,Con3,Con4,Con5,Con6,Con7,Con8,Con9,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8,RR9
LRRC23,0.0,0.0,0.0,6.03835,6.23808,6.23703,6.11828,4.52648,4.8722,5.4482,5.03357,5.36912,4.37367,4.37367,3.97717,11.392,11.4436,10.0235
LRRC24,9.27051,6.02168,9.38157,4.0716,4.41387,3.91898,3.75397,3.4368,3.60518,2.04761,2.43325,2.54914,3.8326,3.8326,3.81772,10.4378,9.1977,8.9911
LRRC25,1.01199,0.474464,0.55535,0.0574388,0.0193542,0.0427826,0.0779341,0.04666,0.084754,0.0251697,0.125697,0.0498094,0.0,0.0,0.0,0.0,0.0276279,0.0
LRRC26,0.0,0.0,0.0,0.0,0.0426421,0.0,0.0,0.0,0.0,0.11175,0.0,0.0,0.0,0.0,0.0,0.29947,0.120135,0.179046
LRRC27,1.82709,2.8963,2.93665,3.67509,3.29952,3.39511,3.32578,3.12277,2.63775,2.79522,2.1755,2.15227,3.23858,3.23858,2.66382,6.41439,7.56445,7.1768
LRRC28,0.0,0.0,0.0,7.91188,8.05503,8.89322,8.54644,8.57479,8.0034,8.00796,7.17143,7.14585,5.37531,5.37531,4.74482,4.70358,4.67744,5.30829
LRRC29,0.0,0.0,0.0,2.00251,1.87598,2.29425,1.89862,2.31658,2.06236,4.12634,3.57255,3.50825,1.90489,1.90489,1.39054,2.70585,3.25833,3.39793
LRRC3,11.9564,10.7621,12.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC30,4.88194,10.7157,21.3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266305,0.0,0.025636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC32,12.7164,15.2838,15.7968,0.411098,0.545608,0.414024,0.684051,0.496085,0.574725,0.0414651,0.0137976,0.0136757,0.0103932,0.0103932,0.0,0.0152421,0.0305789,0.0
LRRC34,0.0,0.0,0.0,2.29309,2.08012,2.61296,2.21024,2.42458,2.36931,4.46749,2.84789,4.00731,2.33318,2.33318,2.37828,1.11401,1.4432,1.34975
LRRC36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A,0.0,0.0,0.0,0.0339789,0.0686896,0.0949583,0.0918483,0.0412424,0.087456,0.0445101,0.0444507,0.0220315,0.0502217,0.0502217,0.126091,0.159879,0.0616652,0.0858906
LRRC37A11P,1.31276,0.0,0.36055,0.0249943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A2,3.55717,3.95771,3.42138,0.339917,0.300638,0.427484,0.26417,0.268184,0.299969,0.122452,0.177874,0.176323,0.418683,0.418683,0.344789,0.479828,0.308449,0.208675
LRRC37A3,4.10215,2.19606,2.79182,1.34461,1.16782,1.60779,1.25904,1.15447,1.31966,0.48424,0.596561,0.501378,0.595578,0.595578,0.853976,0.605138,0.304228,0.329048
LRRC37A4P,12.236,9.40478,11.2125,1.46049,1.51268,1.31032,1.40407,1.52332,1.68714,0.731607,0.652048,0.708761,0.751293,0.751293,0.748687,1.51627,1.6691,1.53901
LRRC37A5P,1.27155,2.38987,9.72875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A6P,15.0138,15.0578,10.0989,0.00676257,0.0068355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A8P,3.67903,4.85635,5.33246,0.0256187,0.0194212,0.0143208,0.0345995,0.00776805,0.00941401,0.0335364,0.0418635,0.0249019,0.0378302,0.0378302,0.0253315,0.0371358,0.00931009,0.0463167
LRRC37B,0.0,0.0,0.431696,1.04537,0.784972,0.784364,0.869955,0.817612,0.946324,1.80362,1.54682,1.51335,1.21019,1.21019,1.42228,0.516976,0.669653,0.515662
LRRC37BP1,27.1893,29.2508,32.096,4.75827,4.86796,4.96427,5.22502,5.05422,5.27536,9.90119,9.23394,10.2626,7.03184,7.03184,7.37547,7.83032,7.60136,7.79811
LRRC38,1.3106,2.45892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105827
LRRC39,0.691974,1.29844,3.03498,0.702331,0.410611,0.639139,0.56611,0.889739,0.653863,1.54237,1.64336,0.983184,1.55024,1.55024,1.45142,0.55921,0.859929,0.89212
LRRC3B,17.3113,24.0129,22.2744,0.0,0.0,0.0,0.0768689,0.0,0.0,0.0,0.0,0.0,0.0280708,0.0280708,0.0,0.0,0.0,0.0
LRRC3C,0.0,0.0,1.85133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC4,1.89721,1.77802,1.73701,0.0722746,0.170465,0.201948,0.277131,0.23424,0.301511,0.458146,0.552221,0.469106,0.344772,0.344772,0.2268,0.243656,0.349064,0.190978
LRRC40,8.09927,7.972,7.56003,10.1652,10.2131,9.91578,11.1896,11.153,9.79163,9.87353,9.29654,9.53148,8.28448,8.28448,9.93368,3.63691,3.51379,3.91516
LRRC41,5.66323,3.4128,4.8864,30.7849,31.7862,30.6248,36.4044,35.2544,35.886,27.3898,28.8462,28.8227,40.1471,40.1471,39.2797,31.2127,33.1228,31.2213
LRRC42,0.0,0.0,1.58197,34.0797,31.9495,32.2131,26.5742,28.79,28.9167,28.5239,28.0104,28.7056,36.7764,36.7764,38.3574,65.2862,64.4635,67.2349
LRRC43,11.1004,18.3761,22.1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0647326,0.129327,0.0960583,0.0243892,0.0243892,0.0489459,0.24679,0.282852,0.351539
LRRC45,0.0,1.25148,0.0,13.0093,13.0481,11.9912,9.85917,10.1484,10.4746,7.51391,6.48633,6.77756,9.68007,9.68007,9.11313,41.9363,42.5917,44.2514
LRRC46,5.84891,4.87707,4.98899,1.0765,1.16242,1.09308,0.864766,0.746751,0.83166,1.80431,1.38388,1.75301,0.752788,0.752788,0.803948,2.63222,2.67493,2.55461
LRRC47,9.09429,10.2316,14.477,18.3921,18.853,18.9137,17.295,17.9038,15.9382,8.60538,9.49954,9.32226,10.9989,10.9989,11.3478,16.6113,16.011,16.6419
LRRC48,0.0,0.0,0.0,0.248457,0.342492,0.429595,0.521646,0.408192,0.166807,0.863259,0.615615,0.705823,0.663116,0.663116,0.786614,0.908203,1.30114,1.1644
LRRC49,2.73403,1.83058,5.14729,4.52129,3.9941,4.78849,4.91697,4.53874,4.62125,6.24791,5.66437,5.95213,4.11065,4.11065,4.19939,1.17475,1.45349,1.51917
LRRC4B,0.0,0.0,0.0,0.0,0.0,0.0171106,0.0,0.0,0.0,0.0,0.0,0.0795803,0.0302689,0.0302689,0.0607701,0.0662428,0.0221435,0.0660736
LRRC4C,0.459269,0.86119,0.504195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172813,0.0,0.0,0.0
LRRC52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC55,18.4752,19.697,13.0729,0.0162399,0.0,0.0,0.0,0.0,0.0,0.116991,0.106213,0.105289,0.0399993,0.0399993,0.104446,0.0352759,0.0943344,0.0469271
LRRC56,10.8047,11.3448,11.8634,0.0655859,0.0828712,0.0916084,0.0,0.0199593,0.0966947,0.0215351,0.0,0.0213111,0.113502,0.113502,0.0813783,0.307195,0.284369,0.141414
LRRC57,12.0771,17.9304,11.5985,5.16064,4.87018,5.23389,6.27837,5.91683,5.6758,8.61137,8.72601,7.40611,6.93842,6.93842,7.11472,3.67194,3.24269,4.01732
LRRC58,29.7959,27.7725,33.0903,28.7525,28.5481,28.0002,33.8446,33.3076,33.9201,27.0568,26.8719,27.118,17.6083,17.6083,17.4466,15.0849,15.6371,15.5508
LRRC59,3.27591,1.91933,1.349,259.586,264.254,265.686,243.356,243.127,246.812,203.76,205.891,208.396,149.714,149.714,147.725,225.954,221.019,222.468
LRRC6,0.0,0.0,0.0,0.652703,0.532925,0.700969,0.477898,0.490498,0.556639,1.8437,1.98179,1.60279,1.76355,1.76355,1.50022,1.10636,1.65615,2.18949
LRRC61,9.84942,15.1815,8.48461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104393,0.068917,0.472709,0.472709,0.263433,0.075758,0.0379873,0.151066
LRRC63,0.0,0.0,0.0,0.13214,0.222629,0.0984082,0.0598262,0.026864,0.0975752,0.318776,0.434187,0.315378,0.196514,0.196514,0.153363,0.0,0.0,0.0
LRRC66,0.0,0.332525,0.779402,0.0404901,0.0136428,0.0,0.0,0.0,0.039762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC69,0.0,0.0,0.0,0.0,0.0,0.083513,0.102196,0.0917806,0.055508,0.445312,0.148293,0.293503,0.112053,0.112053,0.26208,0.0,0.0,0.0
LRRC7,13.7078,13.1842,12.258,0.0,0.0,0.0312853,0.0,0.0,0.0,0.00916002,0.00914762,0.0090686,0.0688904,0.0688904,0.00691919,0.0,0.0,0.0
LRRC70,10.3474,21.4502,13.1471,0.0633922,0.0416945,0.0459802,0.0838547,0.0251405,0.0304171,0.135329,0.135169,0.0803374,0.144393,0.144393,0.0204605,0.0591973,0.148353,0.0
LRRC71,0.0,0.0,0.692717,0.214132,0.16836,0.186031,0.0646736,0.203285,0.10547,0.0939779,0.0938702,0.0619791,0.0708235,0.0708235,0.0710558,0.136574,0.102723,0.0340454
LRRC72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC73,0.0,0.0,0.0,0.900146,0.565096,1.13321,0.583017,0.762348,0.669228,1.91576,2.60952,1.66384,2.06279,2.06279,1.83075,7.85244,6.07646,5.618
LRRC74A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC74B,2.53472,1.18774,1.74051,0.0368549,0.0371274,0.0944296,0.0490028,0.0440075,0.0177707,0.0316588,0.031618,0.0156675,0.0271529,0.0271529,0.0,0.0348763,0.0699504,0.0347915
LRRC75A,0.0,0.0,0.0,0.47208,0.309518,0.468321,0.182854,0.196167,0.73649,0.553666,0.655409,0.879693,1.40297,1.40297,1.22762,1.04555,0.815341,0.92678
LRRC75A-AS1,210.365,239.71,241.432,513.887,497.319,495.433,434.52,434.888,426.668,562.091,565.013,549.836,283.081,283.081,291.669,686.617,686.461,694.211
LRRC75B,21.7784,23.5237,26.2102,0.121108,0.122438,0.0901057,0.0,0.099149,0.119907,0.427569,1.17471,0.581164,0.36325,0.36325,0.364039,1.03292,0.805702,1.08651
LRRC8A,12.8634,14.875,10.226,24.2347,24.3186,25.261,26.9105,25.6919,26.4494,18.0397,16.6738,17.1399,17.6633,17.6633,19.3956,20.9387,19.8571,18.5928
LRRC8B,8.49371,10.0139,8.69623,0.426558,0.419808,0.445536,0.530461,0.455964,0.494885,0.668433,0.57949,0.567258,0.430819,0.430819,0.427208,0.138377,0.23672,0.186791
LRRC8C,3.15137,3.69007,4.5049,3.11498,2.70313,3.00342,3.42382,3.82882,3.5223,2.14923,2.37512,2.59725,1.70533,1.70533,1.79645,0.630185,0.465192,0.593861
LRRC8D,13.96,6.6867,9.88441,6.81711,7.00032,6.18877,6.55087,6.46422,6.884,8.91203,9.07018,9.05049,7.70871,7.70871,7.4288,4.13573,3.14045,3.58241
LRRC8E,18.046,27.1254,25.0606,16.0173,16.2767,16.6441,18.5757,18.3576,18.1507,5.50843,6.7403,6.62957,5.94311,5.94311,6.03911,6.7561,5.93236,5.91782
LRRC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00883637,0.00883637,0.0,0.0,0.0130135,0.0129468
LRRCC1,0.904878,0.282665,0.331414,1.71298,1.87095,1.58051,1.83553,2.15132,1.64166,2.50245,2.57448,2.68587,3.43716,3.43716,3.86124,2.14342,1.88288,1.70728
LRRD1,4.07054,7.63262,7.9447,0.0171465,0.0,0.0,0.0,0.0208781,0.0,0.0901035,0.0,0.0222908,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,40.669,40.3406,32.7722,38.3443,37.8854,38.6025,35.1812,34.8662,35.6306,48.2346,48.4161,47.1584,37.48,37.48,38.1125,47.3954,46.3526,47.7284
LRRFIP2,0.0,0.313868,0.0,21.6578,21.3223,21.8724,21.8338,22.371,21.0839,30.114,30.0847,30.9749,22.5202,22.5202,22.5352,24.3857,24.5019,24.8007
LRRIQ1,5.90386,3.16074,6.25832,0.249946,0.285242,0.234348,0.196124,0.225055,0.201571,1.22501,1.66631,1.57864,0.484541,0.484541,0.733931,0.326934,0.26931,0.431034
LRRIQ3,0.0,0.391607,0.0,0.887953,0.560986,0.566995,0.515722,0.598237,0.514216,0.791235,0.644678,0.700599,0.533004,0.533004,0.346196,0.548617,0.802335,0.342003
LRRIQ4,0.0,0.0,0.0,0.0,0.0262166,0.0579293,0.0705498,0.126718,0.268422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRK1,5.9097,4.56701,7.47357,0.843686,0.721142,0.747026,0.955655,0.865095,0.940273,0.511325,0.60683,0.535601,0.897153,0.897153,0.850782,0.74724,0.543479,0.606313
LRRK2,0.611152,1.25937,1.07546,0.909637,0.914696,0.954155,0.980937,1.08554,0.978155,0.938581,0.912779,0.868571,0.839446,0.839446,0.857145,0.455839,0.53217,0.522745
LRRN1,5.50785,3.72788,9.41369,0.0,0.0,0.0,0.0,0.0,0.0171675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203127,0.0815191,0.0405235
LRRN3,18.9444,23.362,15.3351,2.19078,1.84168,2.1799,2.15679,1.73073,1.91393,3.15383,2.37791,2.68068,3.35218,3.35218,3.72007,1.06261,1.22823,1.57395
LRRN4,0.0,0.0,0.0,0.0,0.0154889,0.0,0.0,0.0,0.0,0.100589,0.0602781,0.0199095,0.0151455,0.0151455,0.0152036,0.110484,0.0664783,0.110202
LRRN4CL,3.73505,7.00383,5.12531,1.27374,0.983551,1.10693,1.46342,0.991073,0.808859,0.255696,0.441118,0.276023,0.700196,0.700196,0.597356,0.942638,0.81757,0.78769
LRRTM1,0.0,0.0,0.0,0.0209556,0.0211834,0.0702315,0.0,0.0255517,0.030938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRTM2,0.203664,0.0,0.0,0.0779063,0.0866205,0.0435489,0.0315978,0.0661755,0.103094,0.102022,0.101884,0.0504999,0.084409,0.084409,0.0847741,0.0,0.0,0.0
LRRTM3,11.0937,15.7271,15.934,0.0,0.00730559,0.0,0.0,0.0,0.0,0.00946398,0.0094512,0.014078,0.0,0.0,0.0428937,0.0733031,0.105014,0.0626897
LRRTM4,5.52862,6.66548,5.69968,0.0246813,0.0261545,0.0289186,0.0,0.0629225,0.0545154,0.033947,0.0339035,0.0335986,0.0638772,0.0638772,0.0144828,0.0,0.0211319,0.0210186
LRSAM1,7.55082,7.86505,10.5943,11.3871,10.5741,9.98603,8.79795,9.57397,8.93697,12.1107,12.388,12.5838,12.7257,12.7257,12.638,26.6795,27.2935,28.0979
LRTM1,1.03072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRTM2,17.4368,19.9409,14.6131,0.0,0.0,0.0125524,0.0152069,0.0,0.0,0.0,0.0,0.0,0.0110786,0.0110786,0.0446037,0.0,0.0,0.0649475
LRTOMT,1.77339,2.2155,2.47651,1.82532,1.81232,1.38626,1.66303,1.88539,1.68125,2.56015,2.92815,2.49303,1.79815,1.79815,2.09311,3.1501,1.94807,2.30553
LRWD1,0.0,0.0,0.0,26.5882,28.3917,26.9211,22.1764,23.1323,22.7745,27.0922,27.7534,28.2876,35.4882,35.4882,35.422,90.0468,92.1282,90.4325
LSAMP,15.0969,12.2477,11.3746,0.0136818,0.00460973,0.00509926,0.0369315,0.0331665,0.00669976,0.0298324,0.0476658,0.0236304,0.0448593,0.0448593,0.0360502,0.152214,0.112822,0.112264
LSAMP-AS1,3.43116,3.23824,11.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.96672,0.161119,0.951945,0.245739,0.245739,0.244949,0.0,0.0,0.0
LSG1,12.1721,10.4829,12.288,15.6584,15.5872,15.7784,13.751,15.3795,14.2778,10.6476,11.9796,10.7339,14.4436,14.4436,14.1912,19.4509,20.6127,19.4212
LSM1,6.73878,9.51022,3.67453,42.621,41.9677,43.831,38.476,40.4621,38.1981,126.317,118.019,114.321,70.7296,70.7296,70.154,63.5788,61.2781,62.5157
LSM10,86.8038,97.9741,65.4435,89.7509,92.0839,88.0137,68.2423,78.2103,69.23,92.6969,87.4245,88.9854,53.1068,53.1068,50.2017,96.7819,103.32,103.968
LSM11,7.43983,7.13167,7.7998,1.77552,1.7277,1.90353,2.14758,1.96882,2.05485,1.38772,1.18662,1.6315,1.79373,1.79373,1.59853,2.03567,1.79104,1.82035
LSM12,23.9025,23.3267,16.5987,35.8687,35.4552,33.9882,43.6696,40.1182,42.5066,72.4372,73.7314,76.625,39.8921,39.8921,41.8166,22.519,22.6897,22.0876
LSM14A,16.7202,13.6002,20.7963,31.3627,32.5388,32.1441,36.6199,36.5487,35.5285,64.4061,62.6876,63.7097,45.004,45.004,45.937,24.2136,23.8499,23.98
LSM14B,6.04635,5.23285,5.61642,28.5342,27.8995,28.8498,31.5243,30.9509,31.6347,40.5257,39.3429,41.3622,39.9174,39.9174,40.047,35.256,35.7125,35.492
LSM2,0.0,0.0,0.0,52.8522,56.36,56.3157,43.2761,43.8103,43.6343,38.0209,41.2709,42.2402,36.1712,36.1712,32.2872,63.7911,64.0649,70.0539
LSM3,0.0,0.0,0.0,168.178,171.004,168.93,142.066,150.867,161.087,158.46,160.656,165.669,112.526,112.526,114.751,116.979,115.458,120.566
LSM4,18.4096,16.6081,9.31533,108.365,118.149,113.891,100.63,97.7339,97.0768,185.04,181.607,184.794,110.597,110.597,110.873,232.924,238.676,234.667
LSM5,38.2062,28.9811,27.1248,19.5067,18.3492,17.5883,16.707,18.309,17.0753,43.1837,44.4703,43.6124,23.4767,23.4767,21.4908,24.7631,24.7406,26.0673
LSM6,0.0,0.0,0.0,24.5097,23.2748,24.4598,34.0919,35.5597,29.3954,29.2693,27.5437,31.3303,16.6415,16.6415,19.3813,8.83323,11.6465,11.164
LSM7,63.6788,95.4701,80.7241,147.096,137.207,140.262,146.002,134.547,147.867,232.351,232.02,235.059,166.554,166.554,174.3,427.783,421.586,412.024
LSM8,3.75684,4.0212,3.05027,2.2055,2.11119,2.05127,2.03462,2.07693,1.89188,2.75402,3.00141,2.93161,2.47901,2.47901,2.63294,2.40939,2.20606,2.37942
LSMEM1,0.0,0.8325,0.0,0.232236,0.234307,0.258871,0.0903054,0.283865,0.196256,0.52476,0.174738,0.518902,0.264129,0.264129,0.562766,0.378094,0.995355,0.565321
LSMEM2,0.0,0.0,0.0,0.0976161,0.0986838,0.0363286,0.0443654,0.0,0.0,0.0429665,0.0,0.0,0.0972459,0.0972459,0.0,0.0,0.0465942,0.092625
LSP1,27.258,31.1815,28.9278,0.106282,0.0321861,0.142201,0.0868035,0.155915,0.424485,0.0,0.0,0.0,0.0317055,0.0317055,0.0,0.0,0.273679,0.136014
LSP1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSR,0.0,0.0,0.0,2.47425,2.37977,2.73683,1.95907,2.2872,2.83984,2.15086,2.46435,2.09645,1.40643,1.40643,1.57843,2.41253,2.14282,2.68076
LSS,6.25221,1.67475,4.41275,21.9915,22.3883,21.6109,21.252,21.5612,21.295,8.40716,8.11684,8.78507,11.7451,11.7451,12.4449,22.9186,22.0766,21.3676
LST1,36.7991,66.9217,48.4726,0.0,0.0,0.0,0.0,0.0,0.176682,0.118661,0.0,0.234073,0.0,0.0,0.0,0.158425,0.158908,0.157458
LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453771,0.0692686,0.0692686,0.166597,0.0,0.0,0.0987417
LTA4H,0.574168,0.0,0.0,25.2359,22.8001,23.2431,21.2017,22.3582,22.8097,34.6129,33.8726,33.0235,36.7373,36.7373,36.1204,41.7301,42.8573,42.6211
LTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271494,0.635373,0.270316
LTB4R,1.0768,1.51352,1.47919,0.297901,0.311531,0.241151,0.236182,0.364191,0.211635,0.636805,0.391544,0.555583,0.751578,0.751578,0.977516,4.05044,4.00768,4.49448
LTB4R2,0.0,0.0,0.0,0.548307,0.293538,0.25178,0.48368,0.565613,0.458093,0.337517,0.0,0.186571,0.400357,0.400357,0.278594,0.582772,1.02533,1.07062
LTBP1,0.460279,0.0,0.505932,60.2968,60.5682,61.784,65.0157,63.8342,65.1931,20.968,21.3923,21.9734,25.4337,25.4337,27.1758,23.2921,22.2422,22.4345
LTBP2,5.28277,6.8039,7.26229,3.71733,3.60893,3.63532,3.70542,3.57325,3.53453,1.19282,1.19118,1.24663,2.05287,2.05287,2.09715,2.74778,2.78498,2.71249
LTBP3,17.0219,14.7614,19.4545,74.1821,75.8612,73.3697,60.1557,60.2595,60.6327,18.121,17.9006,17.9854,72.241,72.241,70.5747,260.561,263.073,252.981
LTBP4,1.39457,1.30664,2.55479,3.05379,3.16267,3.03434,3.3637,3.58453,3.58133,4.47989,4.66314,4.68013,12.1425,12.1425,11.3613,20.8109,20.6901,20.3998
LTBR,9.54604,7.83421,12.4355,4.5879,5.11182,5.10274,4.83892,4.67322,4.96632,15.6721,15.5037,15.5014,12.8436,12.8436,13.9806,26.0163,23.7289,24.0793
LTC4S,0.0,0.0,0.0,0.0889436,0.179892,0.0,0.0,0.222417,0.0,0.119698,0.358978,0.354151,0.272845,0.272845,0.908467,2.33749,2.71467,2.32538
LTF,2.78591,3.91799,7.13613,0.0182683,0.0184771,0.0612686,0.049576,0.0445216,0.0269545,0.0,0.0,0.0237601,0.0,0.0,0.0181465,0.0263046,0.0263793,0.0
LTK,0.877133,0.411156,0.833645,0.0166308,0.0,0.0371714,0.0,0.0,0.0,0.131095,0.0872873,0.119932,0.182764,0.182764,0.22897,0.8975,0.857212,0.802364
LTN1,1.46074,0.957814,1.44572,6.4721,6.52488,6.69153,8.40579,8.16661,7.84066,5.96426,5.56096,5.91236,7.04128,7.04128,7.37712,2.20038,2.43455,2.55203
LTV1,0.0,0.0,0.0,28.1813,29.7282,29.8714,28.8214,25.9793,27.2404,31.219,32.4892,31.7988,35.3527,35.3527,34.1633,31.9738,29.8901,31.5811
LUC7L,0.0,0.0,0.0,14.8612,12.5749,12.5473,10.5808,9.01032,10.3609,15.6525,14.0051,13.6712,18.1402,18.1402,17.5675,63.0348,65.984,62.0856
LUC7L2,9.81274,14.2613,20.4645,35.3965,35.9441,37.701,38.2884,38.7656,35.6509,20.2012,22.5382,17.6869,31.4146,31.4146,28.5054,32.7207,30.2466,29.9057
LUC7L3,20.0689,15.3608,16.9027,37.1093,37.1293,35.131,28.8642,31.142,28.6975,73.7852,73.1083,74.4639,60.9732,60.9732,60.3862,156.485,154.855,157.991
LUCAT1,18.6643,32.2855,26.9169,11.0397,9.64466,8.56906,7.19579,8.97629,7.53096,22.8047,21.01,21.7291,11.2253,11.2253,12.7376,23.1998,24.3311,22.5164
LUM,12.8263,24.6062,15.9904,2.48606,2.49085,2.94918,2.86865,3.05929,3.05416,2.89493,3.70119,2.95,8.55029,8.55029,8.84197,3.31847,3.93012,3.87645
LUNAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LURAP1,0.0,0.0,0.744741,1.2772,1.36859,1.48348,1.21583,1.15432,1.28404,2.08632,2.05036,1.79746,1.72482,1.72482,1.705,6.04259,5.7292,4.67381
LURAP1L,0.0,0.0,0.0,10.999,9.8848,9.4306,11.5342,11.7203,11.3456,7.10191,7.51564,6.89566,5.29736,5.29736,5.13202,3.51602,3.42806,3.38506
LURAP1L-AS1,9.24389,4.3468,16.815,0.224936,0.0,0.250825,0.154687,0.277849,0.0839212,0.149694,0.0747921,0.295729,0.0566343,0.0566343,0.0566977,0.0,0.0,0.0
LUZP1,8.45546,10.6859,9.29895,8.19607,7.96296,8.26851,8.89237,8.91293,8.68512,6.62447,6.58467,7.35846,10.9943,10.9943,10.9976,10.9683,11.5263,10.493
LUZP2,0.444999,0.416931,0.244575,0.0,0.0167754,0.055659,0.0672891,0.041285,0.050028,0.0869579,0.111254,0.066167,0.125699,0.125699,0.0739008,0.0369323,0.0370366,0.0491322
LUZP4,0.0,0.0,0.0,0.0,0.0553125,0.0,0.0,0.0,0.0,0.036063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVCAT1,5.29769,3.16096,4.75789,0.0182317,0.0368667,0.0407579,0.0,0.0888617,0.0269057,0.119844,0.167587,0.0948684,0.108312,0.108312,0.0724636,0.0787749,0.236996,0.0261798
LVCAT5,20.2852,23.0208,25.7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435237,0.0423911,0.0
LVCAT8,0.0,0.0,0.0,0.0,0.0,0.0,0.171156,0.0,0.296142,0.0,0.0,0.260839,0.0,0.0,0.0,0.0,0.0,0.0
LVRN,9.76467,12.4339,15.1349,0.0,0.00966385,0.021374,0.0,0.0116091,0.0421987,0.025057,0.0,0.0,0.0188506,0.0188506,0.0,0.0414998,0.0693616,0.0690045
LXN,0.0,0.0,0.0,5.26468,6.10958,6.1805,6.2723,6.36546,7.62733,11.3547,10.9808,12.9615,6.88258,6.88258,7.07899,3.82763,2.73289,2.32704
LY6D,0.0,0.0,0.0,0.207897,0.560578,0.308889,0.0,0.0860161,0.0,2.22344,2.31477,2.74364,3.08951,3.08951,3.79256,3.87635,4.56815,5.59538
LY6E,3.50622,7.68617,12.782,3.69729,4.74916,4.70643,3.94667,4.13441,3.52378,3.76404,3.70207,4.61713,4.31521,4.31521,5.56942,20.1439,22.5588,20.6693
LY6G5B,0.0,0.0,0.0,1.52515,2.35001,1.37557,0.803974,1.44412,1.74292,5.34603,5.05178,5.7563,6.41202,6.41202,6.48577,15.3072,16.9792,13.9247
LY6G5C,0.0,0.0,0.0,0.474838,0.800273,0.176286,0.65865,1.0845,0.237881,0.318455,0.0,0.628444,0.322221,0.322221,0.24156,0.0,0.11039,0.219058
LY6G6C,50.6956,39.7484,36.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586,0.605171,0.0
LY6G6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277702,0.277857,0.27222,0.0,0.0,0.0,0.0,0.0,0.0
